Applicant_ID,Age,Education_Level,Employment_Duration_Years,Annual_Income,Owns_Home,Savings_Balance,Checking_Balance,Existing_Loans_Count,Credit_Card_Utilization,Loan_Amount,Loan_Duration_Months,Debt_to_Income_Ratio,Payment_History_Delay,Credit_Score,Credit_Status
ID_3382,27,Bachelor,7.7,47548.15,0,13796.76,3107.7,0,0.166,1000.0,12,0.022,0,673,1
ID_3383,43,Master,1.9,85836.37,0,0.0,1368.14,1,0.085,31690.27,36,0.129,2,541,0
ID_3384,38,Bachelor,0.4,92404.26,0,10683.64,4481.29,0,0.31,1000.0,36,0.004,0,656,1
ID_3385,39,High School,3.1,30534.38,1,9476.35,0.0,1,0.342,23512.74,48,0.202,0,629,0
ID_3386,29,Bachelor,6.9,25198.41,1,1827.72,2448.59,0,0.33,9963.85,36,0.138,2,550,1
ID_3387,36,High School,1.3,37667.59,0,5782.22,2910.61,2,0.047,4206.42,36,0.039,0,640,0
ID_3388,27,Bachelor,1.2,91363.72,0,5748.94,3320.38,1,0.044,51604.22,12,0.593,1,545,0
ID_3389,49,Master,14.7,99453.16,0,26367.16,7657.97,1,0.028,45152.84,24,0.238,0,719,1
ID_3390,51,Bachelor,15.4,34120.17,0,7456.43,4471.26,0,0.092,18589.42,36,0.191,0,702,1
ID_3391,18,Bachelor,0.0,63174.42,1,15387.73,5824.82,0,0.353,67806.78,36,0.376,2,526,0
ID_3392,27,High School,8.2,135566.24,1,13658.68,1467.46,4,0.251,42887.98,24,0.166,0,630,0
ID_3393,21,Bachelor,1.0,66679.69,0,20005.6,0.0,0,0.157,22153.85,24,0.174,0,632,1
ID_3394,31,High School,1.2,110277.11,0,26576.66,4344.95,0,0.347,1000.0,12,0.01,0,657,0
ID_3395,37,High School,2.1,89264.87,1,0.0,6093.63,2,0.28,23223.63,60,0.055,2,542,0
ID_3396,21,Bachelor,1.9,34368.67,0,8110.54,4008.02,0,0.278,13632.75,60,0.083,1,573,0
ID_3397,27,High School,9.0,49266.98,1,10766.59,2708.49,1,0.039,16675.32,36,0.118,0,700,1
ID_3398,26,Bachelor,7.8,55126.03,0,17492.8,5323.43,0,0.218,32443.22,48,0.154,0,656,0
ID_3399,41,Bachelor,6.4,57071.87,0,5298.58,3669.2,0,0.664,13691.75,12,0.252,0,576,0
ID_3400,39,PhD,1.0,85661.99,0,0.0,9274.06,0,0.339,48777.03,60,0.12,1,566,1
ID_3401,30,Bachelor,12.0,66459.13,1,14022.53,1693.43,0,0.539,15458.88,60,0.049,0,665,1
ID_3402,41,High School,8.8,15000.0,1,2248.0,1063.79,0,0.668,6600.33,24,0.231,1,545,0
ID_3403,32,High School,0.9,28101.55,1,9856.28,2433.82,1,0.35,36692.3,48,0.343,1,559,0
ID_3404,35,Bachelor,10.2,18147.89,0,4234.54,2494.95,3,0.501,24498.63,36,0.472,0,514,0
ID_3405,59,Bachelor,1.6,59141.17,1,9724.09,4348.09,1,0.185,40395.57,36,0.239,1,642,1
ID_3406,55,Bachelor,0.4,61098.58,1,3825.31,5975.35,0,0.135,28082.89,36,0.161,0,703,0
ID_3407,23,Bachelor,5.0,62418.22,0,8698.34,0.0,1,0.518,1000.0,12,0.017,0,583,0
ID_3408,48,High School,5.3,33541.4,0,0.0,2044.84,1,0.175,30471.82,60,0.191,1,569,0
ID_3409,48,Bachelor,0.5,75892.41,0,19618.63,7968.64,0,0.204,8656.89,12,0.12,0,678,1
ID_3410,25,Bachelor,1.9,77507.6,0,7574.8,5060.68,0,0.271,27633.01,36,0.125,0,630,0
ID_3411,48,High School,24.7,28923.96,0,7040.91,1164.69,1,0.128,14235.86,60,0.103,3,569,0
ID_3412,57,High School,5.7,26029.37,0,9484.22,2354.23,1,0.309,21301.43,36,0.286,0,623,1
ID_3413,25,High School,6.5,54172.8,0,10776.25,3652.79,3,0.307,25776.65,60,0.1,2,502,0
ID_3414,27,High School,1.2,132705.96,1,11361.21,6423.73,2,0.217,38209.69,24,0.151,0,654,1
ID_3415,51,Bachelor,0.4,126737.26,0,10726.8,4846.43,0,0.262,15075.46,60,0.025,1,636,1
ID_3416,42,High School,1.6,71804.48,0,11575.99,3087.2,1,0.135,1000.0,36,0.005,0,671,1
ID_3417,45,High School,1.4,37609.11,0,4596.98,1765.06,1,0.233,7781.04,36,0.072,0,630,1
ID_3418,43,High School,1.3,84408.33,0,15319.48,8445.59,0,0.312,27406.48,60,0.068,0,663,0
ID_3419,43,PhD,1.1,43208.3,0,14593.62,2100.77,1,0.599,46272.93,60,0.225,1,524,1
ID_3420,23,Master,4.3,36910.32,1,4275.98,0.0,2,0.405,30394.65,36,0.288,1,526,0
ID_3421,51,High School,2.0,18546.13,0,5860.71,3200.76,2,0.216,42922.69,60,0.486,2,484,0
ID_3422,53,High School,8.6,57021.92,0,18005.27,6148.93,1,0.085,27837.58,24,0.256,2,595,0
ID_3423,36,High School,1.0,39539.93,0,9723.0,4277.44,0,0.246,28924.79,12,0.768,3,426,0
ID_3424,38,Bachelor,3.1,56852.48,1,14391.72,3724.44,0,0.476,20643.05,36,0.127,2,564,1
ID_3425,20,High School,0.1,17159.74,0,6659.51,2361.24,0,0.355,43889.48,48,0.671,4,338,0
ID_3426,45,Bachelor,3.3,58977.62,1,0.0,5267.2,4,0.453,54629.0,24,0.486,1,485,0
ID_3427,45,Bachelor,0.3,16065.66,0,0.0,1597.2,1,0.386,7637.1,12,0.499,2,431,0
ID_3428,38,Master,19.0,93336.84,1,23083.05,8131.32,1,0.162,29045.0,60,0.065,1,705,1
ID_3429,52,High School,7.8,70329.43,1,0.0,2209.71,1,0.127,3545.27,60,0.011,1,654,1
ID_3430,34,Master,3.4,47130.12,0,6115.0,4503.26,1,0.126,55086.37,36,0.409,0,607,0
ID_3431,45,Bachelor,0.5,71779.91,0,9262.73,5177.65,1,0.36,28077.11,60,0.082,0,628,0
ID_3432,26,High School,4.5,33221.84,0,5947.62,3496.94,1,0.213,24641.58,60,0.156,0,612,1
ID_3433,38,Bachelor,7.1,56172.79,0,7853.54,2665.25,0,0.475,4504.75,24,0.042,2,541,0
ID_3434,36,High School,1.1,80610.73,0,15955.86,8335.81,2,0.326,20942.52,24,0.136,2,524,0
ID_3435,41,High School,4.2,15000.0,0,3382.98,2828.97,0,0.279,23639.13,60,0.331,1,553,0
ID_3436,34,High School,8.4,43320.78,0,9561.46,3878.28,2,0.313,5667.05,36,0.046,0,624,0
ID_3437,37,Bachelor,7.3,53566.43,0,4928.08,3660.86,2,0.113,27717.1,60,0.109,1,597,0
ID_3438,48,Bachelor,8.1,49111.73,0,10978.76,5820.48,1,0.105,9543.56,48,0.051,2,601,0
ID_3439,33,Master,10.6,112257.53,0,0.0,7066.59,0,0.643,32824.16,36,0.102,0,587,0
ID_3440,19,High School,1.0,30885.73,0,5107.88,1744.06,0,0.179,7250.23,60,0.049,0,622,1
ID_3441,59,PhD,2.6,39712.46,1,10030.27,3281.6,0,0.278,27827.74,48,0.184,2,602,0
ID_3442,55,High School,4.2,20786.63,0,5079.53,2069.9,2,0.713,21513.6,12,1.087,2,345,0
ID_3443,23,Bachelor,5.0,115282.78,0,3531.44,5304.76,2,0.353,30424.89,48,0.069,0,597,1
ID_3444,47,High School,6.0,47899.24,0,8582.99,4634.61,0,0.176,27981.88,36,0.204,0,666,1
ID_3445,32,High School,14.0,43512.15,0,10032.47,1453.68,0,0.379,26705.79,24,0.322,1,573,0
ID_3446,42,Master,0.1,52773.19,0,12178.2,4945.65,2,0.398,11686.64,36,0.078,1,558,0
ID_3447,42,High School,2.2,74467.49,0,10466.29,5263.87,0,0.195,34972.39,36,0.164,0,661,1
ID_3448,36,Bachelor,1.6,64452.36,0,4932.32,5446.97,3,0.543,30172.47,36,0.164,3,410,0
ID_3449,29,Bachelor,1.5,203606.02,1,33970.88,6039.87,1,0.23,36468.73,36,0.063,0,700,1
ID_3450,30,Bachelor,1.3,67979.94,1,15814.98,0.0,3,0.1,24543.96,36,0.126,1,600,0
ID_3451,28,Bachelor,6.2,42932.19,0,8298.07,5071.9,0,0.253,21768.84,36,0.177,0,634,1
ID_3452,29,Bachelor,0.4,40917.85,0,9181.27,2125.81,0,0.076,6731.09,36,0.058,0,658,1
ID_3453,38,High School,6.8,44516.74,1,0.0,1936.16,0,0.466,13106.64,48,0.077,3,494,0
ID_3454,30,Bachelor,5.9,25567.61,0,7655.22,0.0,2,0.513,16481.39,60,0.135,0,553,0
ID_3455,47,Master,1.4,55267.05,0,15371.17,5628.37,0,0.075,42305.72,36,0.268,1,627,0
ID_3456,56,High School,1.5,80156.32,0,0.0,5791.71,1,0.354,2598.76,12,0.034,0,623,0
ID_3457,32,High School,5.0,39867.56,0,13178.28,984.9,1,0.268,1000.0,36,0.009,0,636,0
ID_3458,41,Bachelor,7.2,36181.74,0,8673.43,3488.0,3,0.146,23728.29,12,0.689,3,423,0
ID_3459,44,Bachelor,10.5,115609.4,0,27396.7,10447.48,0,0.578,11205.59,36,0.034,0,664,1
ID_3460,44,Bachelor,9.6,26549.29,1,7164.89,721.01,0,0.094,18115.52,60,0.143,1,664,0
ID_3461,39,High School,16.7,19265.88,0,4607.28,2176.44,0,0.102,17086.62,60,0.186,2,585,1
ID_3462,47,Bachelor,4.4,30441.1,1,0.0,2874.54,1,0.16,13643.7,36,0.157,0,653,1
ID_3463,44,High School,12.0,25078.94,0,0.0,3900.39,0,0.188,11265.36,48,0.118,1,603,1
ID_3464,24,Bachelor,6.0,65717.01,0,16464.41,2323.8,0,0.195,8228.85,48,0.033,0,664,1
ID_3465,49,Bachelor,11.3,45235.97,0,6135.27,3142.72,2,0.529,18349.31,36,0.142,0,599,1
ID_3466,49,High School,0.1,48540.63,0,10323.45,5896.22,0,0.487,1000.0,60,0.004,1,589,1
ID_3467,29,Bachelor,11.0,96419.82,0,20692.27,3139.36,1,0.284,35901.86,36,0.13,1,607,0
ID_3468,39,PhD,3.2,38343.2,1,7393.52,2275.24,0,0.266,9081.35,36,0.083,0,677,1
ID_3469,47,Bachelor,8.0,79821.22,1,8976.0,4670.97,1,0.142,33157.38,12,0.436,2,585,1
ID_3470,36,Master,0.7,115342.52,0,17863.75,8953.34,0,0.06,13131.51,24,0.06,0,698,1
ID_3471,51,Bachelor,2.5,43138.4,1,7191.32,3215.59,2,0.636,43672.81,60,0.213,1,547,0
ID_3472,67,Bachelor,1.6,78316.33,1,6496.17,7664.67,0,0.142,25724.65,36,0.115,1,691,1
ID_3473,29,High School,1.7,48006.47,0,3701.22,1687.15,1,0.349,5621.08,48,0.031,1,554,0
ID_3474,22,High School,0.7,85995.4,0,5442.02,7450.19,0,0.248,69964.87,60,0.171,1,576,0
ID_3475,42,High School,8.2,24692.51,0,5649.66,1643.08,1,0.137,17480.18,60,0.149,0,645,0
ID_3476,47,Bachelor,0.0,23795.31,0,4824.13,2464.03,2,0.191,14982.12,12,0.661,0,546,0
ID_3477,36,Master,1.9,44549.94,0,0.0,0.0,0,0.135,16210.13,48,0.096,0,620,0
ID_3478,56,High School,1.0,34736.2,0,7554.32,3771.89,0,0.438,32163.05,36,0.324,1,559,0
ID_3479,22,Bachelor,4.0,41841.56,0,12951.13,4121.09,0,0.458,1000.0,36,0.008,0,615,0
ID_3480,47,Bachelor,1.5,48544.53,0,5283.84,3876.75,2,0.661,27445.89,24,0.297,3,399,0
ID_3481,31,Bachelor,1.5,77653.1,0,11826.17,7741.28,0,0.32,1000.0,48,0.003,3,516,0
ID_3482,59,Bachelor,3.4,44186.28,0,0.0,1376.69,3,0.155,23673.14,36,0.188,2,508,0
ID_3483,62,Bachelor,5.3,35884.81,0,12326.28,2753.48,0,0.697,45278.99,24,0.662,5,322,0
ID_3484,29,High School,0.6,45444.33,0,0.0,2365.56,1,0.144,15016.98,48,0.087,2,511,0
ID_3485,32,High School,1.0,36880.1,0,11169.97,3080.13,1,0.216,40978.37,24,0.583,1,522,0
ID_3486,49,PhD,1.4,33961.99,0,0.0,2479.84,0,0.363,1000.0,36,0.01,2,525,0
ID_3487,34,High School,16.0,24185.09,0,7229.98,2869.14,1,0.138,13810.2,36,0.2,2,564,0
ID_3488,38,High School,2.5,56091.47,1,0.0,4073.38,1,0.406,2959.74,60,0.011,1,582,0
ID_3489,39,Master,4.6,40767.77,1,0.0,2155.33,1,0.2,59347.56,60,0.306,1,577,0
ID_3490,18,High School,0.0,87828.33,0,14358.34,5158.18,1,0.064,17660.02,60,0.042,0,652,0
ID_3491,38,Bachelor,3.4,26273.13,0,3759.89,1145.3,2,0.232,13292.12,36,0.177,3,456,0
ID_3492,30,High School,0.4,41314.06,0,3113.19,5467.49,1,0.606,20360.23,24,0.259,1,488,0
ID_3493,33,Bachelor,0.2,134115.09,0,26638.33,2525.32,0,0.063,25120.45,36,0.066,0,693,1
ID_3494,56,High School,3.2,33866.96,0,3379.94,2624.61,0,0.173,18321.44,60,0.114,0,664,1
ID_3495,23,High School,2.5,48133.49,1,1031.63,3078.71,0,0.148,3559.27,36,0.026,1,622,0
ID_3496,48,Bachelor,0.7,29498.01,0,4945.47,3036.32,0,0.45,49288.12,12,1.754,5,300,0
ID_3497,35,Bachelor,5.8,27605.94,0,9704.85,2283.0,1,0.377,44586.91,24,0.848,2,430,0
ID_3498,35,Bachelor,17.0,117436.79,0,0.0,4075.73,1,0.15,30997.25,36,0.092,2,573,1
ID_3499,48,Master,2.5,59013.4,1,0.0,5230.67,1,0.29,30037.61,36,0.178,1,593,1
ID_3500,43,High School,4.9,57921.24,0,17210.43,7178.42,1,0.213,28876.91,24,0.262,1,599,0
ID_3501,45,Bachelor,16.5,23198.48,1,7154.35,3133.68,0,0.196,16780.56,36,0.253,1,658,1
ID_3502,50,Bachelor,8.9,64820.08,1,16246.02,4187.79,0,0.282,14826.19,60,0.048,0,726,1
ID_3503,35,Master,3.1,96636.42,1,22499.69,4866.27,1,0.211,53692.37,12,0.583,8,300,0
ID_3504,31,High School,6.7,96253.3,0,11815.13,2601.18,0,0.513,36251.89,60,0.079,1,578,0
ID_3505,25,Bachelor,0.7,75672.24,1,6052.65,0.0,2,0.167,1063.54,36,0.005,2,557,0
ID_3506,29,Master,3.6,30799.61,1,7818.46,2079.58,0,0.187,16870.06,36,0.192,1,618,1
ID_3507,74,High School,1.6,63358.33,0,12473.18,6731.9,1,0.401,33777.63,60,0.112,1,615,1
ID_3508,53,Master,0.9,75643.93,0,2628.29,8279.35,4,0.481,31622.65,36,0.146,0,558,0
ID_3509,22,High School,2.8,22087.74,0,4147.18,2284.31,1,0.302,34502.61,12,1.64,3,300,0
ID_3510,23,Bachelor,0.7,30926.24,0,5294.87,1683.24,0,0.392,1000.0,60,0.007,3,464,1
ID_3511,44,Master,6.0,84463.83,1,18490.34,7381.54,0,0.029,30762.74,24,0.191,1,695,1
ID_3512,45,Bachelor,3.0,83953.88,0,0.0,6379.23,0,0.314,45078.31,60,0.113,3,491,0
ID_3513,45,Bachelor,3.8,24976.95,0,6859.67,3225.48,1,0.414,1000.0,12,0.042,2,525,0
ID_3514,35,High School,0.8,80620.7,0,10388.31,4881.38,0,0.461,56312.9,24,0.367,3,450,0
ID_3515,37,Master,0.8,56820.46,1,7626.22,2232.74,0,0.357,30941.56,60,0.114,0,657,0
ID_3516,42,Bachelor,4.4,80057.83,0,19866.37,1060.19,1,0.328,26975.08,60,0.071,3,509,0
ID_3517,40,High School,21.0,39448.03,0,6471.43,3089.42,0,0.418,7871.47,24,0.105,2,573,0
ID_3518,18,Bachelor,0.0,74801.39,0,12226.21,2571.99,1,0.203,13536.88,48,0.048,0,623,1
ID_3519,36,Bachelor,1.7,82612.34,1,16756.33,5232.01,0,0.087,18204.22,12,0.231,4,523,1
ID_3520,28,High School,10.0,45448.38,0,6790.03,2889.99,0,0.212,1000.0,24,0.012,0,665,1
ID_3521,41,High School,0.4,54659.39,0,6427.1,6653.09,1,0.075,19333.04,24,0.186,1,602,1
ID_3522,74,High School,10.4,39172.85,1,0.0,4317.96,0,0.107,8941.72,12,0.24,3,583,0
ID_3523,43,Bachelor,3.7,123725.35,0,13166.22,12275.73,2,0.099,37293.24,36,0.105,0,672,1
ID_3524,35,Bachelor,2.6,51014.44,1,8496.14,5876.23,0,0.2,1000.0,36,0.007,0,700,1
ID_3525,50,Bachelor,1.9,34166.05,1,10596.53,4874.3,0,0.157,20553.34,36,0.211,0,695,0
ID_3526,44,Master,1.8,37876.53,0,7910.28,4639.34,0,0.096,7581.58,36,0.07,2,586,0
ID_3527,44,Master,1.8,57721.52,1,0.0,5874.83,0,0.065,25048.31,36,0.152,1,639,0
ID_3528,46,Bachelor,10.8,78957.55,0,9363.42,7011.57,1,0.242,67369.03,24,0.448,2,542,0
ID_3529,63,High School,6.4,27780.42,1,0.0,3238.78,0,0.317,55134.89,12,2.084,8,300,0
ID_3530,25,Bachelor,5.5,136465.89,0,33721.13,2863.96,0,0.472,16090.46,48,0.031,0,643,1
ID_3531,44,Bachelor,8.0,63217.58,0,7176.45,6341.05,0,0.5,21661.77,36,0.12,1,587,1
ID_3532,27,Bachelor,1.5,68406.83,0,17152.13,6869.81,0,0.465,9919.02,24,0.076,2,528,0
ID_3533,45,Bachelor,4.8,51606.62,1,7624.61,4372.58,0,0.044,22284.46,36,0.151,1,676,1
ID_3534,27,Bachelor,3.1,54700.57,0,16125.86,2814.1,1,0.135,38250.63,36,0.245,0,628,0
ID_3535,33,Master,7.6,50304.93,1,8169.8,3630.55,2,0.157,1353.72,24,0.014,0,682,0
ID_3536,35,High School,1.8,90120.05,0,0.0,7882.98,0,0.315,53200.71,48,0.155,1,563,0
ID_3537,50,Bachelor,5.2,53962.02,0,0.0,5361.0,0,0.128,41459.71,60,0.161,0,653,0
ID_3538,50,High School,10.7,79501.02,1,15276.24,4736.88,1,0.767,40676.03,60,0.107,0,638,0
ID_3539,24,Master,2.6,43611.5,0,7939.66,2638.41,0,0.061,31884.49,36,0.256,0,636,1
ID_3540,39,High School,0.3,59743.77,1,0.0,7414.32,0,0.26,8735.17,12,0.154,2,556,1
ID_3541,30,High School,3.6,36244.39,1,11786.48,3822.23,1,0.149,43217.81,36,0.417,0,637,0
ID_3542,23,High School,2.1,99534.95,1,10310.32,5045.88,1,0.311,19244.85,12,0.203,2,549,0
ID_3543,36,Bachelor,5.6,35707.87,0,4004.82,3788.34,0,0.24,1000.0,60,0.006,3,518,0
ID_3544,35,High School,15.1,46051.25,0,10166.53,0.0,0,0.516,26432.43,24,0.301,0,602,0
ID_3545,68,Bachelor,3.3,46282.53,1,6173.91,2952.92,1,0.152,4137.57,60,0.019,0,724,1
ID_3546,44,Bachelor,3.1,45388.97,0,12530.32,4320.03,1,0.064,14108.51,60,0.065,0,677,1
ID_3547,22,High School,4.0,77749.54,1,7946.12,8642.54,1,0.249,37720.81,48,0.127,0,658,0
ID_3548,32,High School,0.5,46243.27,1,8579.9,3584.33,1,0.156,22846.71,12,0.519,4,437,0
ID_3549,51,Master,1.5,108766.89,0,9013.01,0.0,0,0.158,24325.94,36,0.078,0,677,0
ID_3550,64,Bachelor,12.6,35981.58,0,8671.05,2036.75,0,0.576,46031.19,36,0.448,1,561,1
ID_3551,19,Bachelor,1.0,58964.38,1,17813.55,7155.85,0,0.064,1000.0,60,0.004,0,709,1
ID_3552,18,Bachelor,0.0,36757.85,0,0.0,4682.16,2,0.258,45248.0,36,0.431,1,469,0
ID_3553,61,High School,1.1,66868.71,0,11649.55,4237.35,1,0.329,27654.78,36,0.145,1,602,0
ID_3554,43,High School,5.7,53746.03,1,15604.86,3685.09,1,0.428,23755.34,36,0.155,0,656,1
ID_3555,28,High School,7.2,50134.72,0,6479.38,2572.04,2,0.122,24321.03,12,0.509,2,492,0
ID_3556,45,Master,9.2,98148.56,0,0.0,9857.43,1,0.301,36516.17,36,0.13,2,541,0
ID_3557,18,PhD,0.0,39059.02,0,8844.27,1739.34,1,0.121,43467.19,36,0.39,2,490,0
ID_3558,39,Bachelor,13.4,72639.02,0,7693.38,5788.78,1,0.313,20744.64,36,0.1,1,612,1
ID_3559,42,High School,4.0,36883.52,0,4839.66,3187.94,0,0.301,22584.92,24,0.321,1,565,1
ID_3560,50,High School,6.0,57316.43,1,9546.59,1830.05,3,0.319,35961.03,36,0.22,1,590,1
ID_3561,26,High School,4.5,29798.47,0,6975.83,1069.96,1,0.707,1000.0,36,0.012,3,416,0
ID_3562,40,Bachelor,0.7,38899.68,1,7309.88,2424.42,0,0.626,23223.43,36,0.209,1,558,0
ID_3563,27,High School,9.0,51996.33,0,9935.77,0.0,0,0.289,33965.48,24,0.343,1,562,1
ID_3564,42,Master,0.7,134231.95,0,36846.76,12577.39,2,0.247,16120.36,36,0.042,0,663,0
ID_3565,28,Bachelor,1.5,56976.94,0,6161.98,3859.14,0,0.26,10625.02,36,0.065,1,588,1
ID_3566,34,Master,8.4,123912.9,0,11549.72,3625.91,0,0.325,22257.96,12,0.189,1,606,1
ID_3567,27,Bachelor,4.8,60485.66,0,10550.99,3258.54,0,0.328,14471.18,36,0.084,1,589,0
ID_3568,46,Bachelor,9.1,44643.23,1,9190.59,1224.7,2,0.288,20578.27,24,0.242,0,650,1
ID_3569,49,Bachelor,3.6,116970.64,0,4798.61,3178.38,0,0.132,16501.95,60,0.03,1,648,1
ID_3570,36,Bachelor,2.4,67407.31,0,12016.88,4854.95,2,0.219,53109.45,24,0.414,1,546,0
ID_3571,39,Bachelor,12.7,39286.62,0,4673.66,3988.78,2,0.215,4488.5,48,0.03,1,603,1
ID_3572,21,Bachelor,0.2,68547.74,1,11212.81,7720.1,2,0.6,40026.05,36,0.204,0,572,0
ID_3573,35,Bachelor,9.7,46803.0,1,7019.54,4032.32,1,0.426,14429.88,36,0.108,2,561,0
ID_3574,38,PhD,1.3,20039.95,1,1756.41,1784.76,1,0.105,30864.68,60,0.323,1,584,0
ID_3575,70,Bachelor,9.4,86507.52,1,10636.89,0.0,0,0.033,36646.48,60,0.089,1,726,1
ID_3576,25,Bachelor,0.7,93663.8,0,21923.94,7358.36,0,0.326,52547.2,24,0.295,0,616,0
ID_3577,56,Master,4.3,135804.42,1,25617.66,9077.86,1,0.184,32072.56,60,0.05,0,741,1
ID_3578,50,High School,11.0,66907.87,1,0.0,4345.43,0,0.058,17864.34,24,0.14,0,717,1
ID_3579,42,High School,3.2,47841.0,0,11095.32,1041.0,1,0.28,26183.93,36,0.192,2,530,0
ID_3580,60,Bachelor,6.9,82248.03,0,5892.35,4236.41,0,0.103,59532.58,36,0.253,0,691,1
ID_3581,43,Bachelor,8.2,82860.2,0,7882.2,9453.86,0,0.167,27942.15,60,0.071,1,649,1
ID_3582,43,Master,6.7,122901.76,0,28224.36,8310.19,2,0.592,1459.16,36,0.004,2,535,0
ID_3583,38,Bachelor,13.0,52980.87,1,9685.98,1507.87,1,0.613,18100.76,60,0.072,0,640,1
ID_3584,53,Bachelor,3.0,49871.78,1,16737.54,4487.35,1,0.321,17637.05,60,0.074,0,688,1
ID_3585,52,Bachelor,1.0,37881.87,1,5293.68,1947.52,0,0.096,38139.43,48,0.264,0,687,1
ID_3586,31,High School,0.2,70879.11,0,9707.77,7480.62,0,0.462,3004.25,36,0.015,0,621,1
ID_3587,23,Bachelor,1.4,24980.96,1,0.0,1687.47,0,0.045,15860.07,36,0.222,1,591,0
ID_3588,36,Master,0.8,79861.06,0,7732.57,0.0,0,0.583,28843.38,24,0.19,0,574,1
ID_3589,29,High School,4.1,72686.98,1,5684.06,5723.01,1,0.092,19952.44,36,0.096,0,687,1
ID_3590,38,Bachelor,1.0,72586.56,0,12737.23,8675.27,0,0.141,26636.56,12,0.385,1,595,0
ID_3591,53,Bachelor,0.2,58053.06,0,10579.34,3671.18,0,0.644,27656.58,24,0.25,1,542,0
ID_3592,33,High School,0.2,116598.2,0,13091.82,11104.43,1,0.202,28860.83,36,0.087,0,652,1
ID_3593,38,High School,8.9,83783.95,0,5021.29,1061.9,0,0.149,8314.65,60,0.021,0,683,1
ID_3594,39,PhD,4.5,39993.07,0,9922.61,1651.81,2,0.423,39356.52,36,0.344,1,518,0
ID_3595,49,Bachelor,2.2,40352.57,0,5826.1,2362.38,2,0.226,15364.88,24,0.2,1,567,1
ID_3596,18,High School,0.0,34897.24,0,0.0,4187.27,0,0.44,24791.36,48,0.186,1,500,0
ID_3597,31,High School,0.4,71370.63,0,8729.74,0.0,1,0.407,3186.11,60,0.009,0,600,0
ID_3598,41,Bachelor,19.6,32857.34,0,12317.08,1961.4,3,0.436,25718.09,48,0.205,2,514,0
ID_3599,53,Bachelor,4.8,93124.82,1,13552.97,6031.25,2,0.344,28423.19,24,0.16,1,626,0
ID_3600,33,Bachelor,1.0,104975.96,0,24561.79,7290.32,0,0.172,25652.14,36,0.086,1,632,0
ID_3601,18,High School,0.0,34908.72,0,6249.97,3497.95,0,0.034,10954.37,36,0.11,2,550,0
ID_3602,46,Master,7.2,49376.3,1,8119.15,747.71,0,0.367,45302.86,24,0.482,1,588,1
ID_3603,31,Bachelor,2.8,54628.47,0,6492.38,0.0,1,0.21,35501.93,36,0.227,3,468,0
ID_3604,24,High School,6.0,84287.73,1,13764.73,5249.12,0,0.419,22499.79,24,0.14,2,568,0
ID_3605,31,Bachelor,0.8,121136.31,1,16709.48,4131.6,1,0.193,22334.73,36,0.065,0,688,1
ID_3606,36,Bachelor,1.6,23324.37,0,0.0,1824.04,1,0.131,11713.39,48,0.132,2,510,0
ID_3607,31,Master,0.5,46208.07,0,5991.54,3547.74,2,0.123,13789.19,48,0.078,1,575,0
ID_3608,18,Master,0.0,47429.12,0,8945.68,2854.07,0,0.146,51223.39,60,0.227,0,616,0
ID_3609,49,High School,1.4,26894.18,0,8765.69,1306.25,0,0.753,18550.2,48,0.181,2,471,0
ID_3610,54,Master,12.5,42507.89,0,11254.55,5711.9,2,0.102,74750.45,24,0.923,2,498,0
ID_3611,46,Bachelor,0.4,67096.32,0,12681.57,7703.2,0,0.614,4126.36,60,0.013,0,620,1
ID_3612,25,Master,2.8,47129.79,1,12357.34,2473.28,2,0.485,31637.95,48,0.176,0,594,1
ID_3613,36,High School,3.8,25026.47,1,4959.26,835.82,0,0.327,29071.72,24,0.61,3,455,0
ID_3614,38,Bachelor,11.4,227986.42,1,12847.56,6955.9,2,0.068,25652.56,36,0.039,0,738,1
ID_3615,46,High School,28.0,61888.46,1,16681.29,3791.72,1,0.158,1000.0,36,0.006,0,776,1
ID_3616,47,Master,7.0,57288.03,1,4075.26,2050.78,0,0.44,1000.0,36,0.006,1,632,1
ID_3617,30,High School,12.0,31289.47,0,8181.79,3678.76,1,0.161,28520.3,36,0.319,0,627,0
ID_3618,39,Bachelor,7.7,61719.37,0,0.0,3733.59,2,0.288,6566.87,24,0.056,1,559,0
ID_3619,44,High School,16.5,49905.83,0,2901.4,3955.74,0,0.015,46762.9,60,0.197,1,656,0
ID_3620,56,High School,6.1,21072.8,0,5205.99,2593.29,0,0.423,20968.45,36,0.348,3,469,0
ID_3621,47,Bachelor,0.4,31725.38,0,5666.9,3884.46,1,0.445,29590.12,36,0.326,0,571,0
ID_3622,48,Master,2.6,80616.85,0,3403.08,1944.41,2,0.081,24271.85,36,0.105,0,647,1
ID_3623,40,Bachelor,5.2,143201.62,0,8965.2,11006.79,0,0.131,23772.45,36,0.058,1,655,0
ID_3624,55,Master,2.2,65093.68,1,12829.68,6081.44,0,0.369,52374.0,36,0.282,2,583,0
ID_3625,43,High School,1.6,94046.22,0,19294.15,6998.92,0,0.293,44518.06,36,0.166,1,613,0
ID_3626,28,Bachelor,4.3,50117.34,0,0.0,3185.86,0,0.27,27777.75,36,0.194,1,550,0
ID_3627,55,Bachelor,13.6,51881.99,0,14243.6,1041.06,0,0.363,37149.21,24,0.376,3,511,0
